user_id,total_orders,total_items,total_revenue,avg_basket_size,reorder_rate,first_order_date,last_order_date,recency_days,frequency,monetary
173438,3,17,1451.34,5.67,0.0,2023-07-19,2023-08-27,421,3,1451.34
173444,10,80,6726.68,8.0,0.05,2023-06-11,2023-11-28,328,10,6726.68
173456,13,83,7462.46,6.38,0.39759036144578314,2023-07-14,2024-01-11,284,13,7462.46
173463,5,42,3508.6,8.4,0.11904761904761904,2023-08-19,2023-09-08,409,5,3508.6
173468,5,32,2197.54,6.4,0.5,2023-02-18,2023-04-10,560,5,2197.54
173471,7,86,7918.61,12.29,0.5,2023-06-02,2023-08-23,425,7,7918.61
173475,14,291,20093.31,20.79,0.6048109965635738,2023-07-21,2024-03-22,213,14,20093.31
173488,18,110,7560.150000000001,6.11,0.4909090909090909,2023-05-24,2023-11-27,329,18,7560.15
173492,6,155,11424.58,25.83,0.3032258064516129,2023-01-13,2023-06-12,497,6,11424.58
173494,21,64,4058.7000000000003,3.05,0.328125,2023-04-26,2024-01-31,264,21,4058.7
173520,12,97,11173.41,8.08,0.08247422680412371,2023-08-13,2023-11-23,333,12,11173.41
173526,8,60,5944.51,7.5,0.31666666666666665,2023-07-16,2023-11-30,326,8,5944.51
173546,6,51,2880.53,8.5,0.27450980392156865,2023-09-11,2024-01-04,291,6,2880.53
173567,23,491,37334.97,21.35,0.6435845213849287,2023-03-02,2023-07-30,449,23,37334.97
173586,4,29,2546.85,7.25,0.034482758620689655,2023-01-04,2023-04-03,567,4,2546.85
173591,3,44,3241.93,14.67,0.09090909090909091,2023-08-14,2023-09-03,414,3,3241.93
173597,3,14,1197.81,4.67,0.14285714285714285,2023-03-31,2023-04-15,555,3,1197.81
173601,23,46,3559.39,2.0,0.717391304347826,2023-06-29,2024-06-02,141,23,3559.39
173611,3,7,308.67,2.33,0.5714285714285714,2023-03-28,2023-05-06,534,3,308.67
173624,37,316,17574.01,8.54,0.8734177215189873,2023-03-24,2024-03-03,232,37,17574.01
173642,5,43,2431.73,8.6,0.18604651162790697,2023-08-20,2023-11-24,332,5,2431.73
173646,6,95,5818.55,15.83,0.6210526315789474,2023-04-01,2023-05-07,533,6,5818.55
173652,24,305,19745.65,12.71,0.7081967213114754,2023-10-24,2024-07-14,99,24,19745.65
173654,10,41,2760.37,4.1,0.6829268292682927,2023-02-09,2023-06-08,501,10,2760.37
173674,13,354,27145.66,27.23,0.5254237288135594,2023-10-19,2024-05-04,170,13,27145.66
173676,3,42,4008.62,14.0,0.2619047619047619,2023-02-21,2023-03-26,575,3,4008.62
173688,19,74,4348.89,3.89,0.40540540540540543,2023-04-08,2023-11-10,346,19,4348.89
173699,49,634,44119.86,12.94,0.7271293375394322,2023-04-26,2023-11-11,345,49,44119.86
173706,8,93,9419.82,11.62,0.26881720430107525,2023-05-18,2023-08-22,426,8,9419.82
173722,14,171,11587.87,12.21,0.5730994152046783,2023-09-07,2024-04-23,181,14,11587.87
173731,11,109,7585.65,9.91,0.4036697247706422,2023-07-17,2023-12-30,296,11,7585.65
173736,3,13,1598.63,4.33,0.0,2023-05-29,2023-07-04,475,3,1598.63
173738,3,21,2047.63,7.0,0.09523809523809523,2023-07-09,2023-07-30,449,3,2047.63
173740,8,35,2735.21,4.38,0.42857142857142855,2023-03-18,2023-05-21,519,8,2735.21
173752,34,259,23864.21,7.62,0.3359073359073359,2023-05-18,2024-03-14,221,34,23864.21
173761,14,44,3720.5099999999998,3.14,0.38636363636363635,2023-07-25,2024-02-17,247,14,3720.51
173769,7,126,10150.9,18.0,0.3333333333333333,2023-09-12,2024-01-23,272,7,10150.9
173770,4,60,4263.37,15.0,0.3,2023-09-27,2023-11-16,340,4,4263.37
173788,5,104,6895.22,20.8,0.23076923076923078,2023-05-20,2023-07-18,461,5,6895.22
173798,18,136,13894.15,7.56,0.6029411764705882,2023-01-27,2023-08-21,427,18,13894.15
173799,20,132,11526.35,6.6,0.5454545454545454,2023-05-24,2024-01-14,281,20,11526.35
173818,9,75,5722.55,8.33,0.28,2023-08-12,2023-09-28,389,9,5722.55
173826,4,6,464.34,1.5,0.5,2023-05-06,2023-08-02,446,4,464.34
173831,8,113,6499.84,14.12,0.37168141592920356,2023-05-12,2023-07-08,471,8,6499.84
173840,11,226,15279.960000000001,20.55,0.5398230088495575,2023-03-16,2023-11-22,334,11,15279.96
173858,4,68,4136.55,17.0,0.29411764705882354,2023-06-07,2023-07-20,459,4,4136.55
173867,11,139,13107.31,12.64,0.37410071942446044,2023-02-20,2023-07-24,455,11,13107.31
173904,10,71,4244.94,7.1,0.5633802816901409,2023-10-09,2024-01-06,289,10,4244.94
173906,5,66,3889.44,13.2,0.22727272727272727,2023-08-22,2023-09-24,393,5,3889.44
173910,3,46,3193.0,15.33,0.2608695652173913,2023-08-10,2023-09-03,414,3,3193.0
173937,34,441,33039.31,12.97,0.5714285714285714,2023-09-30,2024-04-26,178,34,33039.31
173945,5,67,4412.23,13.4,0.29850746268656714,2023-04-03,2023-05-03,537,5,4412.23
173968,96,291,23080.59,3.03,0.3402061855670103,2023-03-01,2024-01-31,264,96,23080.59
173991,4,43,3049.04,10.75,0.13953488372093023,2023-01-29,2023-03-13,588,4,3049.04
173992,3,71,6259.8,23.67,0.22535211267605634,2023-08-05,2023-08-20,428,3,6259.8
174010,31,151,9543.66,4.87,0.6291390728476821,2023-04-28,2023-12-04,322,31,9543.66
174020,18,257,17365.61,14.28,0.6614785992217899,2023-05-18,2024-03-17,218,18,17365.61
174035,11,59,4010.8,5.36,0.6101694915254238,2023-05-30,2023-08-30,418,11,4010.8
174058,7,26,1637.03,3.71,0.38461538461538464,2023-10-03,2024-03-11,224,7,1637.03
174067,3,34,2372.37,11.33,0.08823529411764706,2023-09-26,2023-10-21,366,3,2372.37
174079,15,20,1916.3799999999999,1.33,0.2,2023-07-25,2023-10-29,358,15,1916.38
174082,42,374,23208.74,8.9,0.7112299465240641,2023-01-29,2023-10-23,364,42,23208.74
174084,99,985,65761.96,9.95,0.8203045685279188,2023-05-01,2024-04-13,191,99,65761.96
174094,6,56,4333.2,9.33,0.32142857142857145,2023-05-09,2023-06-25,484,6,4333.2
174095,5,55,4382.5199999999995,11.0,0.43636363636363634,2023-04-04,2023-08-02,446,5,4382.52
174117,23,121,11420.32,5.26,0.48760330578512395,2023-08-17,2024-05-06,168,23,11420.32
174140,8,22,1938.87,2.75,0.3181818181818182,2023-03-14,2023-08-24,424,8,1938.87
174147,7,49,4084.42,7.0,0.22448979591836735,2023-01-12,2023-05-05,535,7,4084.42
174180,5,92,5619.5,18.4,0.29347826086956524,2023-06-02,2023-08-28,420,5,5619.5
174202,16,107,7325.61,6.69,0.48598130841121495,2023-07-08,2024-03-18,217,16,7325.61
174212,21,209,16458.5,9.95,0.45454545454545453,2023-01-04,2023-08-29,419,21,16458.5
174234,6,69,5052.13,11.5,0.7681159420289855,2023-04-22,2023-08-22,426,6,5052.13
174237,7,56,7657.9800000000005,8.0,0.4107142857142857,2023-03-11,2023-07-12,467,7,7657.98
174238,8,129,7755.88,16.12,0.3178294573643411,2023-03-30,2023-06-17,492,8,7755.88
174250,4,50,4127.41,12.5,0.42,2023-08-31,2023-10-29,358,4,4127.41
174254,4,49,4802.44,12.25,0.32653061224489793,2023-03-14,2023-04-28,542,4,4802.44
174255,8,251,27460.91,31.38,0.5378486055776892,2023-09-13,2024-03-25,210,8,27460.91
174262,11,71,6037.48,6.45,0.6338028169014085,2023-01-26,2023-06-30,479,11,6037.48
174271,5,44,2955.04,8.8,0.2727272727272727,2023-02-28,2023-04-21,549,5,2955.04
174282,3,10,606.7,3.33,0.3,2023-01-08,2023-03-09,592,3,606.7
174284,12,209,16805.46,17.42,0.5980861244019139,2023-05-27,2023-10-27,360,12,16805.46
174285,4,26,1968.32,6.5,0.19230769230769232,2023-06-10,2023-08-09,439,4,1968.32
174287,11,97,8612.0,8.82,0.422680412371134,2023-07-15,2023-12-01,325,11,8612.0
174289,4,64,4159.55,16.0,0.296875,2023-01-12,2023-03-08,593,4,4159.55
174300,40,983,80400.78,24.58,0.7843336724313327,2023-07-19,2024-07-07,106,40,80400.78
174333,67,617,37683.85,9.21,0.9254457050243112,2023-06-23,2024-06-10,133,67,37683.85
174340,7,189,14094.51,27.0,0.48677248677248675,2023-07-16,2023-09-19,398,7,14094.51
174352,36,347,29877.98,9.64,0.5648414985590778,2023-10-15,2024-05-05,169,36,29877.98
174355,19,498,41297.31,26.21,0.7630522088353414,2023-07-08,2023-12-22,304,19,41297.31
174370,3,15,973.86,5.0,0.06666666666666667,2023-07-16,2023-07-22,457,3,973.86
174378,8,57,4598.54,7.12,0.3333333333333333,2023-05-10,2023-10-25,362,8,4598.54
174384,17,76,6574.59,4.47,0.4473684210526316,2023-07-01,2023-11-12,344,17,6574.59
174398,9,25,2038.6799999999998,2.78,0.64,2023-07-16,2023-12-06,320,9,2038.68
174400,31,467,39388.12,15.06,0.7451820128479657,2023-08-18,2024-04-24,180,31,39388.12
174403,32,208,10862.29,6.5,0.7451923076923077,2023-09-23,2024-09-06,45,32,10862.29
174420,47,615,51534.88,13.09,0.6439024390243903,2023-01-06,2023-12-25,301,47,51534.88
174424,4,22,1551.68,5.5,0.13636363636363635,2023-09-08,2023-09-29,388,4,1551.68
174432,12,24,2601.95,2.0,0.625,2023-08-01,2024-02-15,249,12,2601.95
174433,23,80,5633.89,3.48,0.325,2023-08-11,2024-06-01,142,23,5633.89
174441,3,14,873.57,4.67,0.21428571428571427,2023-02-09,2023-03-22,579,3,873.57
174445,13,135,12825.7,10.38,0.25925925925925924,2023-02-10,2023-04-04,566,13,12825.7
174455,6,60,4291.87,10.0,0.4666666666666667,2023-04-07,2023-05-11,529,6,4291.87
174462,6,80,5278.94,13.33,0.4375,2023-08-16,2023-10-18,369,6,5278.94
174477,4,38,2224.38,9.5,0.15789473684210525,2023-09-15,2023-11-02,354,4,2224.38
174486,57,959,75785.91,16.82,0.6371220020855057,2023-09-05,2024-07-28,85,57,75785.91
174495,11,20,1323.32,1.82,0.4,2023-03-27,2023-09-24,393,11,1323.32
174503,7,76,6476.6,10.86,0.19736842105263158,2023-04-09,2023-05-31,509,7,6476.6
174508,5,38,3903.85,7.6,0.34210526315789475,2023-06-16,2023-09-30,387,5,3903.85
174509,5,67,5588.5199999999995,13.4,0.4925373134328358,2023-05-16,2023-07-18,461,5,5588.52
174514,4,84,7302.18,21.0,0.38095238095238093,2023-03-02,2023-03-30,571,4,7302.18
174518,4,43,2575.85,10.75,0.3488372093023256,2023-01-01,2023-03-03,598,4,2575.85
174526,5,11,741.8299999999999,2.2,0.45454545454545453,2023-08-07,2023-09-23,394,5,741.83
174538,5,14,1058.52,2.8,0.42857142857142855,2023-06-25,2023-10-23,364,5,1058.52
174561,6,34,3280.9,5.67,0.029411764705882353,2023-02-21,2023-05-29,511,6,3280.9
174600,4,31,3570.2799999999997,7.75,0.3870967741935484,2023-08-17,2023-09-10,407,4,3570.28
174608,7,33,2604.12,4.71,0.42424242424242425,2023-07-08,2023-09-09,408,7,2604.12
174609,5,62,4978.44,12.4,0.1935483870967742,2023-01-28,2023-04-30,540,5,4978.44
174626,3,24,3108.08,8.0,0.20833333333333334,2023-07-25,2023-09-23,394,3,3108.08
174636,13,76,6345.94,5.85,0.3815789473684211,2023-07-14,2024-01-27,268,13,6345.94
174640,4,63,5743.61,15.75,0.5873015873015873,2023-10-02,2023-10-23,364,4,5743.61
174642,36,533,36504.3,14.81,0.6191369606003753,2023-08-09,2024-05-08,166,36,36504.3
174657,4,25,2223.86,6.25,0.32,2023-08-17,2023-10-25,362,4,2223.86
174658,33,286,24312.2,8.67,0.4965034965034965,2023-02-03,2023-11-07,349,33,24312.2
174676,35,497,41654.32,14.2,0.6639839034205232,2023-06-28,2024-05-26,148,35,41654.32
174682,18,256,17507.81,14.22,0.66015625,2023-07-23,2024-03-25,210,18,17507.81
174689,4,13,1926.0600000000002,3.25,0.23076923076923078,2023-08-24,2023-11-14,342,4,1926.06
174697,3,43,3294.57,14.33,0.06976744186046512,2023-06-06,2023-08-05,443,3,3294.57
174713,12,59,4758.03,4.92,0.288135593220339,2023-05-14,2023-10-10,377,12,4758.03
174714,5,46,4224.07,9.2,0.32608695652173914,2023-04-09,2023-05-13,527,5,4224.07
174727,18,121,8009.9,6.72,0.5950413223140496,2023-01-05,2023-10-22,365,18,8009.9
174731,3,15,858.27,5.0,0.2,2023-02-03,2023-03-01,600,3,858.27
174762,46,164,11861.22,3.57,0.6890243902439024,2023-06-05,2024-05-29,145,46,11861.22
174779,6,23,2004.85,3.83,0.0,2023-03-17,2023-05-20,520,6,2004.85
174805,3,14,1563.46,4.67,0.14285714285714285,2023-01-22,2023-03-23,578,3,1563.46
174811,18,168,12379.8,9.33,0.7440476190476191,2023-08-01,2023-11-27,329,18,12379.8
174822,45,104,5340.81,2.31,0.875,2023-03-17,2024-02-26,238,45,5340.81
174823,22,73,7444.24,3.32,0.5616438356164384,2023-05-07,2024-02-25,239,22,7444.24
174844,5,44,2962.95,8.8,0.4772727272727273,2023-10-09,2024-02-05,259,5,2962.95
174846,16,231,15715.34,14.44,0.6753246753246753,2023-01-24,2023-04-24,546,16,15715.34
174851,6,22,1469.04,3.67,0.22727272727272727,2023-09-23,2023-12-21,305,6,1469.04
174881,13,90,8879.09,6.92,0.24444444444444444,2023-02-25,2023-07-15,464,13,8879.09
174903,20,231,19101.11,11.55,0.7186147186147186,2023-09-03,2024-07-06,107,20,19101.11
174908,8,161,10602.06,20.12,0.4782608695652174,2023-05-18,2023-11-03,353,8,10602.06
174910,7,61,4199.32,8.71,0.3442622950819672,2023-03-15,2023-07-11,468,7,4199.32
174911,24,319,21116.06,13.29,0.5266457680250783,2023-02-06,2023-10-04,383,24,21116.06
174921,31,428,26108.13,13.81,0.6799065420560748,2023-07-30,2024-04-28,176,31,26108.13
174933,25,159,11643.86,6.36,0.5345911949685535,2023-09-23,2024-04-14,190,25,11643.86
174951,15,231,12572.74,15.4,0.6406926406926406,2023-03-24,2023-06-29,480,15,12572.74
174972,19,77,7824.66,4.05,0.4025974025974026,2023-09-08,2024-05-29,145,19,7824.66
174977,18,300,20107.63,16.67,0.49666666666666665,2023-01-17,2023-09-07,410,18,20107.63
174986,39,414,30301.96,10.62,0.7608695652173914,2023-03-31,2024-03-11,224,39,30301.96
174999,6,29,3730.32,4.83,0.20689655172413793,2023-05-12,2023-09-09,408,6,3730.32
175013,3,8,496.96999999999997,2.67,0.0,2023-07-27,2023-09-25,392,3,496.97
175016,29,664,50781.08,22.9,0.6159638554216867,2023-04-21,2023-12-01,325,29,50781.08
175021,9,15,841.75,1.67,0.7333333333333333,2023-03-16,2023-09-11,406,9,841.75
175027,3,39,2656.18,13.0,0.10256410256410256,2023-03-30,2023-05-29,511,3,2656.18
175029,59,425,29945.34,7.2,0.8047058823529412,2023-07-23,2024-07-10,103,59,29945.34
175035,3,35,3336.0,11.67,0.3142857142857143,2023-03-13,2023-05-12,528,3,3336.0
175040,16,220,18198.25,13.75,0.23636363636363636,2023-07-11,2024-02-26,238,16,18198.25
175045,10,86,6005.9400000000005,8.6,0.686046511627907,2023-09-25,2024-03-30,205,10,6005.94
175063,56,716,51917.88,12.79,0.7877094972067039,2023-02-15,2024-02-01,263,56,51917.88
175067,40,213,16726.32,5.32,0.6713615023474179,2023-08-03,2024-06-14,129,40,16726.32
175069,8,24,2395.43,3.0,0.125,2023-09-25,2023-10-02,385,8,2395.43
175072,54,227,18570.85,4.2,0.6123348017621145,2023-08-31,2024-08-17,65,54,18570.85
175085,15,205,15658.3,13.67,0.6195121951219512,2023-06-05,2024-03-02,233,15,15658.3
175094,3,17,1331.8899999999999,5.67,0.11764705882352941,2023-05-18,2023-07-03,476,3,1331.89
175099,60,474,34348.97,7.9,0.6497890295358649,2023-10-10,2024-07-20,93,60,34348.97
175132,4,43,2864.05,10.75,0.4418604651162791,2023-03-19,2023-04-15,555,4,2864.05
175133,5,91,8001.85,18.2,0.31868131868131866,2023-07-05,2023-09-23,394,5,8001.85
175160,4,17,1235.89,4.25,0.058823529411764705,2023-05-22,2023-07-27,452,4,1235.89
175181,14,114,9430.4,8.14,0.3157894736842105,2023-10-12,2023-12-17,309,14,9430.4
175196,16,141,9941.69,8.81,0.6524822695035462,2023-01-06,2023-10-01,386,16,9941.69
175236,5,76,5852.51,15.2,0.10526315789473684,2023-01-30,2023-04-06,564,5,5852.51
175241,3,12,823.75,4.0,0.08333333333333333,2023-10-02,2023-10-19,368,3,823.75
175251,33,551,39873.32,16.7,0.5662431941923775,2023-05-09,2024-04-09,195,33,39873.32
175262,3,12,802.69,4.0,0.16666666666666666,2023-07-04,2023-09-02,415,3,802.69
175264,17,299,23436.05,17.59,0.5150501672240803,2023-03-07,2023-09-17,400,17,23436.05
175279,4,14,1501.35,3.5,0.07142857142857142,2023-02-18,2023-04-11,559,4,1501.35
175283,3,14,978.47,4.67,0.5714285714285714,2023-09-20,2023-11-04,352,3,978.47
175286,39,325,24209.98,8.33,0.5538461538461539,2023-03-12,2024-01-21,274,39,24209.98
175307,4,75,5972.61,18.75,0.18666666666666668,2023-08-20,2023-10-31,356,4,5972.61
175328,11,163,14084.8,14.82,0.4049079754601227,2023-04-07,2023-11-04,352,11,14084.8
175348,7,138,11179.55,19.71,0.5507246376811594,2023-05-12,2023-10-01,386,7,11179.55
175351,15,131,9193.16,8.73,0.4122137404580153,2023-10-01,2024-05-16,158,15,9193.16
175363,29,459,38808.77,15.83,0.7189542483660131,2023-06-16,2024-05-13,161,29,38808.77
175368,7,49,4401.27,7.0,0.3673469387755102,2023-10-10,2024-01-14,281,7,4401.27
175379,18,64,3981.21,3.56,0.515625,2023-07-11,2024-04-05,199,18,3981.21
175385,25,293,22655.19,11.72,0.44368600682593856,2023-01-11,2023-06-13,496,25,22655.19
175388,6,57,5247.79,9.5,0.2982456140350877,2023-06-01,2023-09-10,407,6,5247.79
175408,5,41,2877.88,8.2,0.6097560975609756,2023-01-19,2023-03-04,597,5,2877.88
175417,5,7,516.13,1.4,0.7142857142857143,2023-07-12,2023-10-17,370,5,516.13
175429,61,266,23419.48,4.36,0.7481203007518797,2023-07-08,2024-06-29,114,61,23419.48
175432,44,917,71519.09,20.84,0.6761177753544165,2023-06-01,2024-05-15,159,44,71519.09
175436,4,75,7141.71,18.75,0.26666666666666666,2023-01-19,2023-02-17,612,4,7141.71
175440,17,197,12807.89,11.59,0.4213197969543147,2023-10-15,2024-07-20,93,17,12807.89
175449,5,40,2335.58,8.0,0.35,2023-05-28,2023-08-22,426,5,2335.58
175471,4,82,8040.9400000000005,20.5,0.14634146341463414,2023-02-06,2023-04-04,566,4,8040.94
175477,6,55,3015.09,9.17,0.36363636363636365,2023-04-05,2023-05-06,534,6,3015.09
175490,73,532,34088.41,7.29,0.8195488721804511,2023-09-14,2024-09-11,40,73,34088.41
175501,12,272,21683.35,22.67,0.6875,2023-07-19,2024-01-11,284,12,21683.35
175518,9,45,3558.87,5.0,0.6,2023-09-03,2024-01-31,264,9,3558.87
175519,97,1623,124468.32,16.73,0.8619839802834257,2023-06-01,2024-05-25,149,97,124468.32
175522,3,22,6287.59,7.33,0.18181818181818182,2023-06-19,2023-08-05,443,3,6287.59
175524,25,266,19738.64,10.64,0.5037593984962406,2023-06-30,2024-04-22,182,25,19738.64
175541,12,131,20160.010000000002,10.92,0.366412213740458,2023-08-18,2024-04-05,199,12,20160.01
175552,5,42,5503.15,8.4,0.11904761904761904,2023-08-02,2023-11-15,341,5,5503.15
175554,9,224,17158.25,24.89,0.48660714285714285,2023-03-06,2023-07-23,456,9,17158.25
175560,56,1224,98900.04,21.86,0.7859477124183006,2023-01-21,2024-01-01,294,56,98900.04
175566,7,76,4915.22,10.86,0.25,2023-02-07,2023-05-23,517,7,4915.22
175578,9,154,10374.36,17.11,0.4155844155844156,2023-09-28,2024-01-16,279,9,10374.36
175583,5,29,1857.99,5.8,0.3103448275862069,2023-10-18,2023-12-14,312,5,1857.99
175597,6,49,3905.58,8.17,0.20408163265306123,2023-08-12,2023-09-04,413,6,3905.58
175598,41,298,26724.15,7.27,0.7919463087248322,2023-01-27,2023-12-15,311,41,26724.15
175602,34,521,48216.85,15.32,0.6065259117082533,2023-04-04,2024-01-31,264,34,48216.85
175604,4,9,524.05,2.25,0.3333333333333333,2023-05-04,2023-06-13,496,4,524.05
175618,6,66,4183.49,11.0,0.3787878787878788,2023-01-04,2023-04-08,562,6,4183.49
175630,11,158,13685.039999999999,14.36,0.5316455696202531,2023-05-03,2023-10-29,358,11,13685.04
175665,13,137,8672.55,10.54,0.7007299270072993,2023-02-28,2023-07-14,465,13,8672.55
175680,99,152,6744.87,1.54,0.8947368421052632,2023-04-22,2024-03-20,215,99,6744.87
175682,6,19,1659.15,3.17,0.42105263157894735,2023-01-12,2023-06-11,498,6,1659.15
175687,10,53,5137.71,5.3,0.1509433962264151,2023-01-18,2023-05-12,528,10,5137.71
175695,7,116,11424.95,16.57,0.25,2023-10-12,2024-03-12,223,7,11424.95
175702,25,371,29065.07,14.84,0.5067385444743935,2023-03-06,2023-11-28,328,25,29065.07
175712,12,61,5138.35,5.08,0.16393442622950818,2023-02-22,2023-07-26,453,12,5138.35
175716,13,62,3719.09,4.77,0.5967741935483871,2023-02-14,2023-08-15,433,13,3719.09
175731,62,212,9935.76,3.42,0.9575471698113207,2023-02-22,2024-02-15,249,62,9935.76
175733,3,35,2922.66,11.67,0.22857142857142856,2023-02-08,2023-03-28,573,3,2922.66
175737,9,82,7322.25,9.11,0.4024390243902439,2023-03-08,2023-09-19,398,9,7322.25
175739,6,96,9235.49,16.0,0.17708333333333334,2023-01-13,2023-04-16,554,6,9235.49
175760,47,139,9097.44,2.96,0.6834532374100719,2023-03-11,2024-02-25,239,47,9097.44
175762,17,175,13237.83,10.29,0.5942857142857143,2023-08-09,2024-02-26,238,17,13237.83
175771,41,705,46933.87,17.2,0.7546099290780142,2023-01-22,2024-01-05,290,41,46933.87
175777,38,231,17585.05,6.08,0.658008658008658,2023-06-03,2024-02-19,245,38,17585.05
175807,4,35,4253.16,8.75,0.3142857142857143,2023-06-22,2023-09-03,414,4,4253.16
175816,3,13,626.38,4.33,0.15384615384615385,2023-10-14,2023-12-13,313,3,626.38
175819,5,74,5193.7,14.8,0.24324324324324326,2023-04-13,2023-06-25,484,5,5193.7
175824,11,80,7254.21,7.27,0.5125,2023-10-13,2024-05-12,162,11,7254.21
175826,3,21,1504.08,7.0,0.09523809523809523,2023-10-06,2023-11-17,339,3,1504.08
175854,35,251,16765.76,7.17,0.6573705179282868,2023-09-25,2024-07-29,84,35,16765.76
175861,15,106,12332.5,7.07,0.3113207547169811,2023-02-07,2023-08-11,437,15,12332.5
175883,7,81,7390.62,11.57,0.4074074074074074,2023-01-03,2023-02-27,602,7,7390.62
175893,9,74,7187.4400000000005,8.22,0.43243243243243246,2023-08-25,2023-11-22,334,9,7187.44
175895,3,31,2814.7599999999998,10.33,0.1935483870967742,2023-02-03,2023-03-01,600,3,2814.76
175896,10,168,13291.03,16.8,0.6488095238095238,2023-07-01,2024-01-05,290,10,13291.03
175904,7,103,6492.9800000000005,14.71,0.18446601941747573,2023-10-01,2023-11-26,330,7,6492.98
175906,5,18,5746.69,3.6,0.3888888888888889,2023-10-11,2024-02-06,258,5,5746.69
175913,29,118,13574.51,4.07,0.288135593220339,2023-05-25,2024-04-12,192,29,13574.51
175922,13,81,6437.49,6.23,0.7037037037037037,2023-06-30,2023-11-13,343,13,6437.49
175938,17,211,15250.74,12.41,0.5924170616113744,2023-06-17,2023-12-05,321,17,15250.74
175941,53,584,42323.88,11.02,0.8424657534246576,2023-09-16,2024-09-07,44,53,42323.88
175960,10,178,11885.48,17.8,0.38764044943820225,2023-06-15,2023-09-26,391,10,11885.48
175968,40,197,14817.66,4.92,0.5989847715736041,2023-01-02,2023-06-23,486,40,14817.66
175989,4,48,4031.5,12.0,0.3125,2023-01-04,2023-03-16,585,4,4031.5
176017,23,311,34123.99,13.52,0.594855305466238,2023-06-13,2024-01-02,293,23,34123.99
176052,34,453,39540.74,13.32,0.5739514348785872,2023-06-15,2024-02-13,251,34,39540.74
176061,42,439,29440.37,10.45,0.6765375854214123,2023-04-14,2024-03-21,214,42,29440.37
176062,7,67,5019.15,9.57,0.31343283582089554,2023-08-15,2023-12-31,295,7,5019.15
176067,14,164,20402.19,11.71,0.4817073170731707,2023-04-27,2023-11-03,353,14,20402.19
176074,12,64,3870.99,5.33,0.53125,2023-03-21,2023-10-20,367,12,3870.99
176081,9,110,8184.53,12.22,0.5636363636363636,2023-09-29,2024-02-11,253,9,8184.53
176086,42,394,38393.36,9.38,0.5050761421319797,2023-04-16,2024-04-05,199,42,38393.36
176096,7,40,4302.4400000000005,5.71,0.25,2023-02-05,2023-06-04,505,7,4302.44
176116,13,107,11338.09,8.23,0.2336448598130841,2023-05-26,2023-07-28,451,13,11338.09
176127,10,40,4525.9,4.0,0.075,2023-01-03,2023-05-05,535,10,4525.9
176142,5,18,1872.9,3.6,0.6111111111111112,2023-02-27,2023-04-21,549,5,1872.9
176145,37,292,50530.72,7.89,0.6952054794520548,2023-01-07,2023-04-04,566,37,50530.72
176150,3,9,690.54,3.0,0.1111111111111111,2023-10-07,2023-11-08,348,3,690.54
176153,22,165,12530.71,7.5,0.5393939393939394,2023-01-29,2023-12-11,315,22,12530.71
176154,3,21,1541.61,7.0,0.38095238095238093,2023-08-21,2023-10-20,367,3,1541.61
176160,11,133,10415.89,12.09,0.48120300751879697,2023-10-14,2024-05-28,146,11,10415.89
176162,3,36,2262.97,12.0,0.3055555555555556,2023-07-19,2023-08-27,421,3,2262.97
176163,4,25,1472.3400000000001,6.25,0.36,2023-03-07,2023-03-27,574,4,1472.34
176192,65,906,63471.68,13.94,0.8421633554083885,2023-05-17,2024-05-15,159,65,63471.68
176214,3,74,7721.43,24.67,0.12162162162162163,2023-08-08,2023-08-15,433,3,7721.43
176220,7,37,2507.7000000000003,5.29,0.2702702702702703,2023-09-16,2023-10-09,378,7,2507.7
176222,7,18,1472.99,2.57,0.3333333333333333,2023-01-11,2023-03-29,572,7,1472.99
176250,5,45,3950.9900000000002,9.0,0.37777777777777777,2023-03-24,2023-05-01,539,5,3950.99
176251,39,190,13822.01,4.87,0.8315789473684211,2023-05-19,2024-03-10,225,39,13822.01
176253,5,30,1610.27,6.0,0.4666666666666667,2023-10-18,2023-11-10,346,5,1610.27
176264,22,158,14230.460000000001,7.18,0.4177215189873418,2023-07-18,2024-04-11,193,22,14230.46
176270,3,39,3987.5499999999997,13.0,0.02564102564102564,2023-07-20,2023-09-09,408,3,3987.55
176287,7,73,4389.42,10.43,0.3561643835616438,2023-10-07,2024-01-16,279,7,4389.42
176302,11,127,10792.66,11.55,0.3228346456692913,2023-09-07,2024-03-19,216,11,10792.66
176313,4,37,2766.2400000000002,9.25,0.05405405405405406,2023-07-13,2023-09-13,404,4,2766.24
176323,5,51,3280.69,10.2,0.21568627450980393,2023-09-12,2023-12-04,322,5,3280.69
176324,5,154,15189.2,30.8,0.45454545454545453,2023-02-06,2023-05-26,514,5,15189.2
176347,6,30,2025.1399999999999,5.0,0.2,2023-06-29,2023-10-03,384,6,2025.14
176357,24,214,16907.23,8.92,0.35514018691588783,2023-04-10,2023-07-02,477,24,16907.23
176376,45,504,40771.53,11.2,0.8234126984126984,2023-02-23,2024-02-11,253,45,40771.53
176384,29,527,39407.53,18.17,0.6963946869070209,2023-04-30,2024-04-02,202,29,39407.53
176402,14,58,6835.22,4.14,0.3448275862068966,2023-04-15,2023-10-14,373,14,6835.22
176405,56,647,48653.28,11.55,0.6661514683153014,2023-09-08,2024-08-09,73,56,48653.28
